tconst,primaryTitle,startYear,runtimeMinutes,number_of_languages,budget,is_in_collection,release_month,popular_actors_count,rated_unknown,rated_R,rated_MA,rated_Unrated,rated_PG,rated_TV-14,rated_PG-13,rated_G,genre_unknown,genre_Comedy,genre_Adventure,genre_Horror,genre_Action,genre_Crime,genre_Documentary,genre_Drama,genre_Mystery,genre_Romance,genre_Thriller,AverageRating,rating_bins
tt8365356,Lagna Mubarak,2018,130,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.2,2
tt8365390,Mr. Bangladesh,2018,150,4,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.7,3
tt8365398,All my crazy love,2019,97,13,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.4,2
tt8365426,Kill Mode,2020,97,16,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0
tt8365522,Mother to Earth,2019,100,3,50000,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8,3
tt8365818,Scarecrows of the Third Reich,2018,87,3,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.2,0
tt8366254,Single Single: Love Is Not Enough,2018,103,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.7,1
tt8366282,The Kids' Diner (2019),2019,93,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.9,3
tt8366502,Corporate Animals,2019,86,18,0,0,9,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.4,0
tt8366590,Baaghi 3,2020,143,18,7952450,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2.1,0
tt8366766,A or B,2018,114,10,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5.4,1
tt8367000,Easy Raver,2018,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.9,0
tt8367050,Chedeng and Apple,2017,87,5,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.9,2
tt8367080,Champion,2018,108,8,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.3,2
tt8367084,Then Came You,2020,97,20,0,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6.0,2
tt8367090,Historiographika errata,2017,123,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.9,3
tt8367140,Please - Care,2017,100,5,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,4
tt8367184,The Wedding Year,2019,90,19,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.5,1
tt8367814,The Gentlemen,2019,113,61,22000000,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7.8,3
tt8367846,Welcome Matt,2021,92,5,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.9,0
tt8367896,O My God,2020,82,6,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.7,3
tt8368032,Miss Granny,2018,120,6,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1,3
tt8368074,Drawings Against Bullets,2019,91,4,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.4,3
tt8368294,Brothers by Blood,2020,105,27,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5.0,1
tt8368380,There Is No I in Threesome,2021,88,15,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.4,1
tt8368394,The Sunlit Night,2019,106,15,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.0,2
tt8368406,Vivarium,2019,97,40,4000000,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.8,1
tt8368408,Gunpowder Milkshake,2021,114,49,30000000,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6.0,2
tt8368512,The Courier,2020,112,54,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,7.1,3
tt8370274,Behind the Trees,2019,86,12,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3.8,0
tt8370458,Falooda,2018,122,2,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2,2
tt8370460,Hotel Zentai,2018,0,3,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4.9,0
tt8370552,The ParaPod: A Very British Ghost Hunt,2020,108,9,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5.3,1
tt8370818,One Man's Madness,2018,80,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,3
tt8371204,Lihaaf: The Quilt,2019,85,6,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,2
tt8371236,Playing God,2021,95,11,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.3,1
tt8371238,Only a Miracle,2019,95,7,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,2
tt8371612,Lovebirds,2018,75,6,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.7,1
tt8371772,The Eyes of Orson Welles,2018,115,11,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8,2
tt8371870,The Numbers,2018,48,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.8,2
tt8372094,Flashback,2020,97,28,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,5.3,1
tt8372298,Swallow,2019,94,31,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.5,2
tt8372368,Rocketman,2019,94,5,0,0,8,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,6.2,2
tt8372520,Life of an Outcast,2018,81,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.7,2
tt8372638,The Yellow Wallpaper,2021,99,14,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.4,0
tt8372640,Nay,2017,86,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.3,3
tt8372656,Life of Zhang Chu,2019,113,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.5,2
tt8372826,#Female Pleasure,2018,101,12,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,3
tt8373010,Dark Figures,2020,82,5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0
tt8373280,Wrestle,2018,96,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,3
tt8373724,Las tres rosas,2018,0,2,50000,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.2,1
tt8373886,Con olor a guanajuato,2019,92,4,200000,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.9,2
tt8374102,Great Barrier Reef,2018,45,4,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.7,3
tt8374122,Pagliacci,2018,73,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8,3
tt8374266,Guptodhoner Sondhane,2018,130,4,0,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.8,2
tt8374338,Deep Sea Killers,2017,45,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8,2
tt8374436,The Racer,2020,95,18,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.9,1
tt8374700,Arima,2019,77,11,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.2,2
tt8374772,Moving in 2008,2021,78,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.1,4
tt8375760,Hong Kong Rescue,2018,94,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5.4,1
tt8375936,RoboWoman,2019,70,5,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.4,0
tt8376234,Peter Rabbit 2: The Runaway,2021,93,68,45000000,1,6,3,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6.2,2
tt8376280,Level Up Your Life,2018,88,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.8,1
tt8376598,Yasar Kemal Efsanesi,2017,113,2,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,3
tt8376650,Juured,2018,102,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8,3
tt8376986,A Normal World,2020,103,6,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.4,1
tt8376990,Blind ermittelt: Die toten Mädchen von Wien,2018,88,4,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.6,2
tt8377070,Alone Together,2019,73,3,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.0,3
tt8377366,665 Freunde,2017,87,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.4,2
tt8377564,The Bachelor 3,2018,107,3,0,1,12,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.2,0
tt8377572,Eres mi pasión,2018,105,3,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.1,1
tt8377698,Rekindling Christmas,2020,103,3,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.7,2
tt8377736,Texas,2018,88,4,10000,0,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.4,0
tt8377790,Appendix,2017,82,6,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.7,1
tt8377822,Hawaa,2019,110,3,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9,2
tt8378126,Queen of Hearts,2019,127,38,19000000,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,3
tt8378322,Cattivo sangue,2022,90,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.2,2
tt8378512,Black ANZAC,2018,75,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,4
tt8379906,"Infância, Adolescência, Juventude",2019,96,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,2
tt8380192,DAWN A Fan-Made before the Storm Story,2018,144,2,5000,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.4,2
tt8380776,Grand Isle,2019,97,34,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6,0
tt8381594,Kritik,2017,120,3,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.7,2
tt8381736,The Absence of Apricots,2018,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,2
tt8382192,Dead On Arrival: The Punk Documentary That Almost Never Was,2017,115,2,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.7,2
tt8382236,Away from the shore,2018,135,3,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6.5,2
tt8382410,El padre médico,2019,98,2,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.7,3
tt8382922,The Big Day,2018,88,3,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.2,3
tt8383028,Romans 8:37,2017,133,7,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6.9,2
tt8383050,Scandal Makers,2018,108,3,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.5,2
tt8383180,Heartbound: A Different Kind of Love Story,2018,90,6,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2,3
tt8383538,Good Gals,2019,95,8,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.6,1
tt8383596,Stand by Me,2018,91,6,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.8,2
tt8383616,Construcciones,2018,78,3,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7.1,3
tt8383656,True Fiction,2018,102,7,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,6.1,2
tt8383694,Queen of Spades: Through the Looking Glass,2019,83,20,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,1
tt8383894,White Rhino,2019,64,6,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7.7,3
tt8384298,Blue Amber,2018,97,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.7,1
tt8384842,Runanubandha (The He Without Him),2018,110,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.1,4
tt8385108,Stolen Daughters: Kidnapped by Boko Haram,2018,60,8,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5,2
tt8385148,Hitman's Wife's Bodyguard,2021,100,60,70000000,1,6,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6.1,2
tt8385354,Feast of the Epiphany,2018,80,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.4,1
tt8385384,Mighty Oak,2020,102,19,0,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5.0,1
tt8385420,Operation Cicero,2019,126,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6.5,2
tt8385474,A Dog's Journey,2019,109,42,0,1,5,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,7.4,3
tt8385536,Ashore,2018,80,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.9,2
tt8385976,DWB: Dating While Black,2018,99,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.7,0
tt8386182,National Theatre Live: Macbeth,2018,210,14,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.3,3
tt8386446,Offering,2018,92,7,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.7,1
tt8386654,Torn: Dark Bullets,2020,96,6,1000000,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.3,1
tt8386710,When Sun Meets Moon,2018,95,8,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.1,2
tt8386898,Instinct,2019,98,17,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.1,2
tt8386958,Wildland,2020,89,22,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5.9,1
tt8387002,Indigo,2018,92,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.6,2
tt8387124,Jägger Royale,2017,53,3,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7.1,3
tt8387376,Chandragiri,2018,142,3,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.8,0
tt8387464,House Shark,2017,111,6,0,0,10,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4.0,0
tt8387538,Serendip,2018,70,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.2,2
tt8387852,The Lunnis and the Great Fairy Tales Adventure,2019,83,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.9,2
tt8387904,Haunted Dormitory: White Paper Girl,2017,85,6,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3,0
tt8387918,Kill It and Leave This Town,2020,88,14,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.6,2
tt8388508,Dear Comrade,2019,169,10,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7.3,3
tt8389528,The Day of Chocolate,2018,80,8,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.1,1
tt8389532,"Hollywood, No Sex Please!",2018,56,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.8,2
tt8389598,Necropath,2018,94,3,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.2,0
tt8389758,Elegy of a Crime,2018,93,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7.4,3
tt8389836,Rubb Rakha,2018,133,5,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4,0
tt8390134,Rustic Oracle,2019,101,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,3
tt8390174,Flora's life is no picnic,2019,64,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.0,3
tt8390370,Radio Silence,2018,120,3,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0
tt8390458,Waiting for Spring,2018,109,5,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,2
tt8390612,The County,2019,92,32,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.5,2
tt8390616,Music for Bleeding Hearts,2019,102,6,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.5,2
tt8390790,My 2 Mommies,2018,102,3,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,2
tt8390886,Squad Goals,2018,106,3,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.0,3
tt8391044,Working Man,2019,109,5,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.3,2
tt8391350,The Coming Back Out Ball Movie,2018,86,2,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.9,3
tt8391548,Dark Corners,2021,90,6,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,0
tt8391642,The Chiptune Story - Creating retro music 8-bits at a time,2018,54,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.1,1
tt8391976,Bungo Stray Dogs: Dead Apple,2018,92,13,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7.3,3
tt8392146,Vixen,2018,88,3,1000000,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.4,1
tt8392716,Picture of His Life,2019,72,9,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,4
tt8393332,Twin Murders: The Silence of the White City,2019,110,25,0,0,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5.3,1
tt8393686,içerdekiler,2018,115,3,150,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.8,1
tt8393764,Chhakka Panja 3,2018,145,4,100000,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.1,1
tt8393918,Non è vero ma ci credo,2018,103,3,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.7,1
tt8394314,Witnesses,2019,97,5,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4.5,0
tt8394526,Leitis in Waiting,2018,72,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.1,3
tt8395052,A Life of Its Own: The Truth About Medical Marijuana,2017,81,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.3,3
tt8395214,Midnight Devils,2019,78,4,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7,0
tt8395326,King of Knives,2020,95,6,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.6,2
tt8395388,Marcos Medeiros Codinome Vampiro,2018,84,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.7,2
tt8396096,Hoichoi Unlimited,2018,135,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.1,0
tt8396112,Whats up lagna,2018,148,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.3,2
tt8396120,Savita Damodar Paranjpe,2018,108,3,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.8,1
tt8396128,Pataakha,2018,134,10,0,0,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,7.2,3
tt8396130,Death to Metal,2019,80,4,23000,0,12,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.9,1
tt8396182,Aurora,2018,98,6,0,0,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,7.1,3
tt8396186,Amavas,2019,134,9,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.8,0
tt8396188,Tanks for Stalin,2018,95,8,2179800,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.8,0
tt8396196,The Home in the Tree,2019,96,4,0,0,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.6,2
tt8396210,The Gambinos,2019,122,6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.5,3
tt8396216,Thodraa,2018,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6,0
tt8396226,Dhwaja,2018,149,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6.2,2
tt8396228,Dubcek,2018,92,5,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,2
tt8396232,Bhayanakam,2018,105,4,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.3,3
tt8396236,Mazhayathu,2018,123,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.7,2
tt8396238,Farzand,2018,141,6,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.4,4
tt8396262,Sultan: The Saviour,2018,163,2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.1,1
tt8396266,Hebbet Ramakka,2018,144,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,3
tt8396272,Aatagallu,2018,141,3,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.1,1
tt8396294,Darlin',2019,100,13,0,1,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.8,0
tt8396306,Rainbow Jelly,2018,120,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.9,2
tt8396318,Ranangan,2018,131,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.7,1
tt8396352,Wagherya,2018,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.2,3
tt8396480,Palma,2021,110,22,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.9,2
tt8396528,Nuss Gawazah,2018,86,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.5,0
tt8396596,Alle in einem Boot,2019,91,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.5,4
tt8396822,No Kings,2020,88,4,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.7,2
tt8397524,Samouni Road,2018,128,12,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.7,2
tt8398062,Barzaj,2018,72,2,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.9,3
tt8398244,Capture,2017,85,4,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.8,0
tt8398386,Fly in Fly Out,2019,65,5,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.2,2
tt8398768,Dany,2018,89,7,6861490,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.8,1
tt8398892,Portal,2019,75,5,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.9,0
tt8398908,An Unforgettable Spring in a Forgotten Village,2019,110,5,460000,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.6,2
